id,status,founded_at,closed_at,acquired_at,ipo_at,age,city,country,region,primary_industry,is_software,is_web,is_mobile,is_b2b,regulated,funding_total_usd,funding_stage,num_rounds,age_first_funding,age_last_funding,lead_investor_tier,has_vc_backing,num_founders,repeat_founder,accelerator,avg_investor_participation,revenue_bucket,growth_indicator
c:71639,acquired,2009-01-01,,,,16.01095890410959,San Rafael,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:65601,closed,2010-01-01,2012-05-01,,,2.3315068493150686,Hollywood,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:2351,acquired,2005-06-01,,,,19.6,Berkeley,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,3.0,,
c:6854,closed,2007-09-01,2012-07-15,,,4.873972602739726,Pasadena,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,1,,,,1.0,,
c:25306,acquired,2008-03-01,,,,16.84931506849315,New York,USA,US-East,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.25,,
c:10915,acquired,2002-01-01,,,,23.016438356164382,San Jose,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,5.0,,
c:70661,closed,2010-02-01,2012-01-01,,,1.915068493150685,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,0,,,,6.0,,
c:9668,closed,2000-01-01,2011-01-01,,,11.008219178082191,San Diego,USA,US-West,,1,1,0,,0,,roundC,2,,,Top,1,,,,2.0,,
c:2434,acquired,2000-01-01,,,,25.019178082191782,Portland,USA,US-West,,1,1,0,,0,,roundA,2,,,Other,0,,,,1.0,,
c:522,acquired,2001-01-01,,,,24.016438356164382,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.5,,
c:1165,acquired,2006-05-03,,,,18.67945205479452,Cambridge,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.6667,,
c:80433,acquired,2009-11-25,,,,15.112328767123287,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:79456,closed,2011-03-01,2012-01-01,,,0.8383561643835616,Kenmore,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:17282,acquired,2001-01-01,,,,24.016438356164382,Laguna Niguel,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,1,,,,2.5,,
c:3610,acquired,2004-12-06,2011-05-19,,,6.4520547945205475,Mountain View,USA,US-West,,1,1,0,,0,,roundB,2,,,Top,0,,,,2.5,,
c:30667,closed,2004-01-01,2012-03-16,,,8.210958904109589,Mountain View,USA,US-West,,1,1,0,,0,,roundB,1,,,Other,0,,,,2.0,,
c:59054,closed,2010-10-04,2012-01-01,,,1.2438356164383562,La Jolla,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,3.0,,
c:22721,acquired,2008-01-01,,,,17.013698630136986,Redwood City,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.5,,
c:22168,acquired,2009-07-14,,,,15.479452054794521,Austin,USA,US-South,,1,1,0,,0,,roundA,1,,,Top,0,,,,3.0,,
c:1205,closed,2006-02-01,2013-06-28,,,7.4082191780821915,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,2.0,,
c:23139,acquired,2009-05-01,,,,15.682191780821919,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,8.6667,,
c:51379,acquired,2010-07-01,,,,14.515068493150684,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,5.0,,
c:23107,acquired,2002-01-01,,,,23.016438356164382,Addison,USA,US-South,,1,1,0,,0,,roundB,2,,,Top,1,,,,5.3333,,
c:50162,acquired,2010-02-01,,,,14.926027397260274,Mountain View,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,4.0,,
c:15470,acquired,2003-01-01,,,,22.016438356164382,New York,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,1.0,,
c:58237,acquired,2002-01-01,,,,23.016438356164382,Pleasanton,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,5.0,,
c:25001,acquired,2009-01-01,,,,16.01095890410959,San Diego,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,2.5,,
c:163104,acquired,2012-06-01,,,,12.594520547945205,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,0,,,,5.0,,
c:43263,acquired,2009-08-10,,,,15.405479452054795,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:37173,closed,1999-01-01,2012-02-02,,,13.095890410958905,Cleveland,USA,Other,,1,1,0,,0,,roundA,0,,,Top,1,,,,3.0,,
c:12179,closed,2005-01-01,2012-10-31,,,7.835616438356165,Indianapolis,USA,Other,,1,1,0,,0,,roundB,1,,,Other,1,,,,3.0,,
c:42501,acquired,2005-01-01,,,,20.013698630136986,Cambridge,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:15017,acquired,2005-01-01,,,,20.013698630136986,Emeryville,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:17320,acquired,2003-01-01,,,,22.016438356164382,Mountain View,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.0,,
c:1716,acquired,2006-01-01,,,,19.013698630136986,San Francisco,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,1.25,,
c:6356,acquired,2007-01-01,,,,18.013698630136986,San Mateo,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,2.0,,
c:7163,closed,2006-01-01,2013-01-01,,,7.005479452054795,Lancaster,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,2.0,,
c:46835,acquired,2009-12-01,,,,15.095890410958905,Seattle,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.0,,
c:18027,closed,2000-01-01,2012-09-10,,,12.7013698630137,San Jose,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,1,,,,3.5,,
c:17634,acquired,2000-01-01,,,,25.019178082191782,Thousand Oaks,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,2.0,,
c:47341,closed,2009-04-08,2012-01-01,,,2.734246575342466,Provo,USA,Other,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:42610,closed,2001-01-01,2008-09-11,,,7.698630136986301,Palo Alto,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,5.0,,
c:10137,acquired,2008-07-08,,,,16.495890410958904,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,0,,,,6.0,,
c:47662,closed,2010-02-12,2012-02-17,,,2.0136986301369864,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:29387,acquired,2003-01-01,,,,22.016438356164382,Los Gatos,USA,US-West,,1,1,0,,0,,roundB,2,,,Top,1,,,,3.3333,,
c:58696,closed,2010-05-01,2013-03-01,,,2.835616438356164,Columbus,USA,Other,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:13815,acquired,2008-01-01,,,,17.013698630136986,Pasadena,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,2.0,,
c:55307,acquired,2010-08-01,,,,14.43013698630137,Portland,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,4.5,,
c:2033,acquired,2005-05-04,,,,19.676712328767124,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:444,closed,2005-03-01,2009-07-17,,,4.380821917808219,Redmond,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:454,closed,2007-04-01,2011-01-01,,,3.756164383561644,San Francisco,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,5.5,,
c:11531,acquired,2003-01-01,,,,22.016438356164382,Foster City,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.6667,,
c:741,acquired,2007-01-01,,,,18.013698630136986,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.6667,,
c:37826,acquired,2009-03-01,,,,15.849315068493151,New York,USA,US-East,,1,1,0,,0,,roundA,3,,,Top,0,,,,1.5,,
c:7299,acquired,2003-06-01,,,,21.602739726027398,Denver,USA,Other,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.0,,
c:35579,acquired,2009-01-01,,,,16.01095890410959,Cupertino,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.0,,
c:21654,acquired,2002-01-01,,,,23.016438356164382,Sunnyvale,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,4.0,,
c:57338,acquired,2009-03-19,,,,15.8,Mountain View,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,8.5,,
c:16613,acquired,2000-01-01,,,,25.019178082191782,Arcadia,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,1,,,,4.25,,
c:334,closed,2004-02-01,2008-05-07,,,4.265753424657534,San Mateo,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:8527,acquired,2006-12-01,,,,18.0986301369863,Bellevue,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:1389,closed,2006-01-01,2009-05-20,,,3.3835616438356166,Redwood City,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.5,,
c:31614,acquired,2002-01-01,,,,23.016438356164382,Brisbane,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:15709,closed,2006-01-01,2012-12-09,,,6.942465753424657,New York,USA,US-East,,1,1,0,,0,,roundA,2,,,Other,0,,,,1.0,,
c:63053,acquired,2008-01-01,,,,17.013698630136986,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:668,acquired,2006-01-01,,,,19.013698630136986,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.0,,
c:79149,closed,2009-01-01,2013-07-16,,,4.53972602739726,Yorba Linda,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:17070,acquired,2000-01-01,,,,25.019178082191782,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,4.5,,
c:7329,acquired,2007-08-01,,,,17.432876712328767,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,1,,,,2.0,,
c:26666,acquired,2001-10-01,,,,23.268493150684932,Campbell,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,3.0,,
c:32475,acquired,2007-01-01,,,,18.013698630136986,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.6667,,
c:5585,acquired,2005-07-01,,,,19.517808219178082,San Carlos,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,4.5,,
c:59298,closed,2010-05-01,2012-06-01,,,2.0876712328767124,Los Angeles,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,2.0,,
c:19725,acquired,2002-01-01,,,,23.016438356164382,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:3770,acquired,2004-01-01,,,,21.016438356164382,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,7.0,,
c:13127,acquired,2008-11-01,,,,16.17808219178082,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:59187,acquired,2007-01-01,,,,18.013698630136986,Seattle,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,3.0,,
c:253,acquired,2000-02-01,,,,24.934246575342467,Bellevue,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,1.4,,
c:1350,acquired,2006-01-01,,,,19.013698630136986,Acton,USA,US-East,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.6667,,
c:26240,acquired,2005-01-01,,,,20.013698630136986,Dallas,USA,US-South,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:3487,acquired,2007-01-01,,,,18.013698630136986,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,2.0,,
c:2478,closed,2008-01-01,2012-01-01,,,4.002739726027397,Newton,USA,US-East,,1,1,0,,0,,roundA,1,,,Other,0,,,,4.0,,
c:42062,closed,1996-01-01,2012-07-08,,,16.528767123287672,Tempe,USA,Other,,1,1,0,,0,,roundB,1,,,Top,0,,,,7.0,,
c:51890,acquired,2003-01-01,,,,22.016438356164382,Sunnyvale,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,6.0,,
c:17481,closed,2004-01-01,2012-09-18,,,8.72054794520548,Santa Clara,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,4.0,,
c:148284,closed,2009-09-19,2013-05-01,,,3.6164383561643834,Toledo,USA,Other,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:38095,acquired,2009-11-16,,,,15.136986301369863,Seattle,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:42227,closed,2003-01-01,2012-01-04,,,9.013698630136986,Carlsbad,USA,US-West,,1,1,0,,0,,roundC,1,,,Other,0,,,,1.0,,
c:41006,acquired,2009-10-09,,,,15.241095890410959,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,3.0,,
c:27938,closed,2006-01-01,2013-05-01,,,7.3342465753424655,New York,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,3.0,,
c:28482,acquired,2008-01-01,,,,17.013698630136986,Fremont,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,2.25,,
c:5801,acquired,2008-01-01,,,,17.013698630136986,Austin,USA,US-South,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.75,,
c:17738,acquired,2003-01-01,,,,22.016438356164382,San Mateo,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,1,,,,3.0,,
c:45112,closed,2003-01-01,2012-01-01,,,9.005479452054795,Santa Clara,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,6.0,,
c:22726,acquired,2008-01-01,,,,17.013698630136986,San Mateo,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,1.0,,
c:43458,closed,1998-01-01,2008-05-09,,,10.35890410958904,San Mateo,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,3.0,,
c:195233,acquired,2010-07-01,,,,14.515068493150684,San Mateo,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.5,,
c:6219,closed,2007-09-01,2012-04-15,,,4.624657534246575,Torrance,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,2.0,,
c:38337,acquired,2013-02-05,,,,11.912328767123288,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,4.0,,
c:20672,acquired,2008-08-01,,,,16.43013698630137,Santa Monica,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,5.0,,
c:14483,closed,2008-09-01,2013-01-10,,,4.361643835616438,Altamonte Springs,USA,US-South,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:44616,closed,2010-01-01,2013-07-01,,,3.4986301369863013,Westport,USA,Other,,1,1,0,,0,,roundA,0,,,Other,0,,,,2.5,,
c:60580,acquired,2010-08-01,,,,14.43013698630137,Seattle,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,5.0,,
c:1111,acquired,2005-07-15,,,,19.47945205479452,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.0,,
c:2955,acquired,2003-01-01,,,,22.016438356164382,Seattle,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,1.0,,
c:148566,closed,2010-01-01,2012-01-14,,,2.0356164383561643,Providence,USA,Other,,1,1,0,,0,,roundA,0,,,Top,0,,,,1.0,,
c:703,acquired,2006-04-01,,,,18.767123287671232,New York,USA,US-East,,1,1,0,,0,,roundB,2,,,Top,0,,,,1.5,,
c:38721,acquired,2006-01-01,,,,19.013698630136986,Chelmsford,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,1,,,,3.0,,
c:79431,acquired,2010-05-01,,,,14.682191780821919,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.5,,
c:50449,closed,2010-05-01,2013-07-01,,,3.16986301369863,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,5.0,,
c:61783,acquired,2009-01-01,,,,16.01095890410959,Boulder,USA,Other,,1,1,0,,0,,roundA,2,,,Top,1,,,,1.5,,
c:10199,acquired,2007-06-08,,,,17.58082191780822,Chicago,USA,Other,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:37304,acquired,2009-09-01,,,,15.345205479452055,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,3.0,,
c:179507,acquired,2011-01-01,,,,14.01095890410959,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,2.0,,
c:55122,acquired,2010-05-01,,,,14.682191780821919,New York,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,0,,,,8.5,,
c:11498,closed,2007-12-01,2012-04-23,,,4.397260273972603,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,3.0,,
c:16134,closed,2006-01-01,2010-06-17,,,4.46027397260274,Santa Clara,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,4.0,,
c:35511,acquired,2003-01-01,,,,22.016438356164382,Austin,USA,US-South,,1,1,0,,0,,roundC,2,,,Top,0,,,,5.5,,
c:30152,acquired,2006-01-01,,,,19.013698630136986,"El Segundo,",USA,US-West,,1,1,0,,0,,roundB,2,,,Top,1,,,,2.3333,,
c:27339,acquired,2007-01-01,,,,18.013698630136986,San Mateo,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,2.0,,
c:25510,acquired,2001-01-01,,,,24.016438356164382,Hampton,USA,US-East,,1,1,0,,0,,roundB,2,,,Top,0,,,,6.0,,
c:33519,closed,2008-10-01,2013-06-01,,,4.668493150684932,Idaho Falls,USA,Other,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:42223,acquired,2008-08-02,,,,16.427397260273974,San Diego,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,2.6667,,
c:42497,acquired,2008-01-01,,,,17.013698630136986,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.6667,,
c:15123,acquired,2005-01-01,,,,20.013698630136986,Mountain View,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,1,,,,2.6667,,
c:23588,acquired,2007-01-15,,,,17.975342465753425,San Francisco,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,2.3333,,
c:38273,closed,2000-01-01,2012-01-01,,,12.008219178082191,Burlington,USA,US-East,,1,1,0,,0,,roundC,1,,,Top,1,,,,2.5,,
c:15018,acquired,2008-01-08,,,,16.994520547945207,Menlo Park,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.6667,,
c:37335,acquired,2001-01-01,,,,24.016438356164382,Acton,USA,US-East,,1,1,0,,0,,roundB,3,,,Top,1,,,,2.0,,
c:31559,acquired,2001-01-01,,,,24.016438356164382,Mountain View,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,3.0,,
c:9665,acquired,2000-01-01,,,,25.019178082191782,Campbell,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,3.0,,
c:18163,acquired,2004-01-01,,,,21.016438356164382,Campbell,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.5,,
c:14345,closed,2007-11-01,2013-02-22,,,5.315068493150685,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.0,,
c:33416,acquired,2008-06-01,,,,16.5972602739726,Cambridge,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,3.75,,
c:40147,closed,2004-01-01,2012-11-05,,,8.852054794520548,San Jose,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,3.0,,
c:62269,acquired,2011-01-01,,,,14.01095890410959,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,2.0,,
c:16273,acquired,2003-01-01,,,,22.016438356164382,Scotts Valley,USA,US-West,,1,1,0,,0,,roundB,2,,,Top,1,,,,3.0,,
c:38196,acquired,2004-01-01,,,,21.016438356164382,La Jolla,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,4.0,,
c:5411,acquired,2007-09-01,,,,17.34794520547945,El Segundo,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,3.0,,
c:54465,acquired,2010-01-01,,,,15.01095890410959,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,6.0,,
c:34267,closed,2006-09-01,2012-04-01,,,5.586301369863014,Addison,USA,US-South,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.0,,
c:1042,acquired,2007-10-01,,,,17.265753424657536,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:1756,acquired,2004-03-01,,,,20.852054794520548,McLean,USA,Other,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.3333,,
c:31452,closed,2005-01-01,2010-03-05,,,5.175342465753425,Avon,USA,Other,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:39101,acquired,2008-11-01,,,,16.17808219178082,Aliso Viejo,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,3.6667,,
c:60186,closed,2006-01-01,2013-06-01,,,7.419178082191781,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,4.0,,
c:74341,acquired,2001-01-01,,,,24.016438356164382,Portland,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,3.0,,
c:3950,acquired,2008-01-01,,,,17.013698630136986,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,3.0,,
c:60457,acquired,2010-05-01,,,,14.682191780821919,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:7748,closed,2007-06-01,2008-06-11,,,1.0301369863013699,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,8.0,,
c:35903,closed,1997-01-01,2012-11-03,,,15.849315068493151,Little Rock,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:714,acquired,2006-02-01,,,,18.92876712328767,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,8.0,,
c:90087,acquired,2011-01-01,,,,14.01095890410959,Cambridge,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,9.0,,
c:9373,acquired,2005-01-01,,,,20.013698630136986,Waltham,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,1,,,,1.6667,,
c:16343,acquired,2008-06-05,,,,16.586301369863012,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,0,,,,2.0,,
c:13734,acquired,2005-01-01,,,,20.013698630136986,San Diego,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.25,,
c:4060,acquired,2004-05-10,,,,20.660273972602738,Lisle,USA,Other,,1,1,0,,0,,roundA,3,,,Top,1,,,,5.3333,,
c:58420,closed,2010-09-01,2013-09-08,,,3.021917808219178,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,1,,,,5.0,,
c:815,acquired,2006-01-01,,,,19.013698630136986,Boulder,USA,Other,,1,1,0,,0,,roundA,3,,,Top,0,,,,3.0,,
c:42112,closed,2007-01-01,2012-02-01,,,5.087671232876712,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.5,,
c:16178,acquired,2000-01-01,,,,25.019178082191782,Cupertino,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,6.0,,
c:27021,acquired,2002-01-01,,,,23.016438356164382,Santa Clara,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,7.0,,
c:43133,closed,2003-01-01,2009-04-17,,,6.295890410958904,Houston,USA,US-South,,1,1,0,,0,,roundD,1,,,Top,0,,,,2.0,,
c:25756,closed,2006-01-01,2011-01-01,,,5.002739726027397,San Jose,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:17884,acquired,2000-01-01,,,,25.019178082191782,Santa Clara,USA,US-West,,1,1,0,,0,,roundC,2,,,Top,0,,,,4.6667,,
c:208,acquired,2004-01-01,,,,21.016438356164382,San Mateo,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,2.0,,
c:1078,acquired,2006-01-01,,,,19.013698630136986,San Francisco,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,7.5,,
c:1600,acquired,2005-01-01,,,,20.013698630136986,Mountain View,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,2.75,,
c:12071,acquired,2009-04-01,,,,15.764383561643836,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Other,0,,,,2.0,,
c:24681,closed,2004-01-01,2013-06-01,,,9.421917808219177,South San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,1,,,,3.0,,
c:96,acquired,2005-04-22,,,,19.70958904109589,San Francisco,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,4.0,,
c:15509,closed,2006-10-01,2010-11-05,,,4.098630136986301,Houston,USA,US-South,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:52378,acquired,2007-01-01,,,,18.013698630136986,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:167,closed,2004-12-03,2012-12-02,,,8.002739726027396,Middleton,USA,Other,,1,1,0,,0,,roundA,1,,,Other,0,,,,2.0,,
c:17758,acquired,2006-09-06,,,,18.334246575342465,New York,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.3333,,
c:8339,acquired,2000-01-01,,,,25.019178082191782,Bothell,USA,US-West,,1,1,0,,0,,roundC,2,,,Top,1,,,,5.6,,
c:21343,acquired,2009-01-01,,,,16.01095890410959,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,6.0,,
c:41747,closed,1998-01-01,2008-06-25,,,10.487671232876712,Burlington,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,2.6667,,
c:31549,closed,1999-01-01,2012-06-17,,,13.468493150684932,Sunnyvale,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,8.0,,
c:33198,acquired,2009-01-01,,,,16.01095890410959,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.0,,
c:26702,acquired,2003-01-01,,,,22.016438356164382,Santa Clara,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,3.0,,
