company_id,company_name,success_label,status,country,state_code,city,region,latitude,longitude,founded_at,closed_at,age_years,primary_industry,is_software,is_web,is_mobile,is_enterprise,is_biotech_or_health,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,age_at_first_funding_years,age_at_last_funding_years,has_VC,has_angel,avg_participants,num_founders,employee_count
c:27591,threadsy,1,acquired,USA,CA,San Francisco,US-West,37.775206,-122.419209,2008-06-01,,2.516084873374401,messaging,0,0,0,0,0,6300000,2,2008-03-27,2010-12-07,-0.1808,2.5178,0,0,2.0,7,
c:76274,Sonar.me,0,closed,USA,NY,New York,US-Northeast,40.750519,-73.993494,2010-01-01,2013-07-17,3.540041067761807,mobile,0,0,1,0,0,200000,1,2012-01-01,2012-01-01,2.0,2.0,0,1,2.0,8,
c:150577,StyleZen,0,closed,USA,OH,Cincinnati,US-Midwest,39.099909,-84.504243,2011-09-01,2013-04-01,1.5824777549623545,fashion,0,0,0,0,0,20000,1,2011-09-01,2011-09-01,0.0,0.0,0,1,1.0,2,
c:12052,Kiva Systems,1,acquired,USA,MA,North Reading,US-Northeast,42.492256,-71.13454899999998,2003-01-01,,3.3921971252566734,hardware,0,0,0,0,0,11600000,2,2003-01-01,2006-05-24,0.0,3.3945,0,0,2.0,13,
c:3180,Krillion,1,acquired,USA,CA,Mountain View,US-West,37.391727,-122.077597,2006-05-01,,0.12046543463381246,web,0,1,0,0,0,9150000,1,2006-06-14,2006-06-14,0.1205,0.1205,0,0,2.0,6,
c:33912,Transactiv,0,closed,USA,OH,Cincinnati,US-Midwest,39.099909,-84.504243,2009-07-01,2013-07-19,4.049281314168378,advertising,0,0,0,0,0,1200000,1,2009-10-13,2009-10-13,0.2849,0.2849,0,0,4.0,2,
c:71372,nprogress,0,closed,USA,CA,Los Angeles,US-West,34.054935,-118.244476,2010-02-01,2012-01-01,1.9137577002053388,social,0,0,0,0,0,1700000,1,2011-12-01,2011-12-01,1.8301,1.8301,0,0,7.0,4,
c:465,Brightkite,1,acquired,USA,CA,Burlingame,US-West,39.762314,-104.982256,2007-01-01,2011-12-01,4.914442162902122,social,0,0,0,0,0,1415000,3,2007-08-01,2009-07-06,0.5808,2.5123,1,1,1.0,9,
c:17430,Peanut Labs,1,acquired,USA,CA,San Francisco,US-West,37.7915,-122.40045,2005-01-01,,3.132101300479124,enterprise,0,0,0,1,0,4200000,2,2006-02-01,2008-02-19,1.0849,3.1342,0,0,1.5,16,
c:4529,FlipKey,1,acquired,USA,MA,Boston,US-Northeast,42.354023,-71.05809599999998,2007-01-01,,1.6344969199178645,web,0,1,0,0,0,500000,2,2007-12-01,2008-08-20,0.9151,1.6356,0,1,2.0,7,
c:41957,AppTrigger,1,acquired,USA,TX,Richardson,US-South,32.997114,-96.676137,2002-01-01,,5.946611909650924,public_relations,0,0,0,0,0,21500000,1,2007-12-13,2007-12-13,5.9507,5.9507,0,0,4.0,1,
c:2889,Footnote,1,acquired,USA,UT,Lindon,US-West,40.3310529,-111.7276347,2006-06-01,,1.5852156057494866,web,0,1,0,0,0,10000000,2,2006-06-16,2008-01-01,0.0411,1.5863,0,0,2.0,4,
c:46042,NextMedium,0,closed,USA,CA,Los Angeles,US-West,34.054935,-118.244476,2004-01-01,2011-12-24,7.9780971937029435,software,1,0,0,0,0,9500000,2,2005-02-01,2006-07-24,1.0877,2.5616,0,0,2.5,7,
c:38504,iosil Energy,0,closed,USA,NM,Albuquerque,US-West,35.084103000000006,-106.650985,2007-01-01,2012-03-04,5.171800136892539,cleantech,0,0,0,0,0,13875001,2,2009-12-24,2012-03-17,2.9808,5.211,0,0,10.0,4,
c:25997,Kurani Interactive,0,closed,USA,NJ,Red Bank,US-Northeast,40.347054,-74.064306,2000-01-01,2013-06-01,13.415468856947296,software,1,0,0,0,0,275000,1,2010-11-25,2010-11-25,10.9068,10.9068,0,1,2.0,5,
c:2953,Kapow Software,1,acquired,USA,CA,Palo Alto,US-West,37.426316,-122.141082,2005-01-01,,5.032169746748802,software,1,0,0,0,0,19743770,3,2005-02-01,2010-01-13,0.0849,5.0356,0,0,2.5,10,
c:49876,Locately,1,acquired,USA,MA,Boston,US-Northeast,42.360253,-71.058291,2008-07-01,,4.016427104722792,software,1,0,0,0,0,1178000,5,2010-08-01,2012-07-07,2.0849,4.0192,0,1,5.0,5,
c:1447,TrustedID,1,acquired,USA,CA,Palo Alto,US-West,37.520592,-122.255907,2005-01-01,,2.7926078028747434,security,0,0,0,0,0,25000000,3,2005-10-01,2007-10-18,0.7479,2.7945,0,0,2.0,5,
c:26114,Ciclon Semiconductor Device Corporation,1,acquired,USA,PA,Bethlehem,US-Northeast,40.60157589999999,-75.3611135,2004-01-01,,3.1786447638603694,semiconductor,0,0,0,0,0,24150000,3,2005-08-02,2007-03-07,1.5863,3.1808,1,0,2.0,1,
c:25688,Azingo,0,closed,USA,CA,Sunnyvale,US-West,37.382162,-122.036301,2005-01-01,2009-08-11,4.607802874743326,mobile,0,0,1,0,0,80000000,2,2006-10-01,2008-07-18,1.7479,3.5452,0,0,1.0,4,
c:335,Vudu,1,acquired,USA,CA,Santa Clara,US-West,37.354469,-121.990433,2004-01-01,,3.323750855578371,hardware,0,0,0,0,0,36000000,2,2005-06-01,2007-04-29,1.4164,3.326,0,0,3.5,11,
c:10153,"ITOG, Inc.",0,closed,USA,MO,Saint Louis,US-Midwest,38.703764,-90.443832,2006-09-19,2010-04-16,3.572895277207392,network_hosting,0,0,0,0,0,205000,1,2008-02-11,2008-02-11,1.3973,1.3973,0,1,1.0,1,
c:27,Plaxo,1,acquired,USA,CA,Sunnyvale,US-West,37.387845,-122.055197,2002-11-17,,4.20807665982204,web,0,1,0,0,0,28300000,4,2002-11-01,2007-02-01,-0.0438,4.211,0,0,2.5,27,
c:1957,Sharetivity,0,closed,USA,CA,Palo Alto,US-West,37.550954,-122.315396,2007-07-07,2012-11-11,5.349760438056126,web,0,1,0,0,0,2000000,1,2006-05-01,2006-05-01,-1.1836,-1.1836,0,0,1.0,1,
c:63,YouTube,1,acquired,USA,CA,San Bruno,US-West,37.627971,-122.426804,2005-02-01,,1.160848733744011,games_video,0,0,0,0,0,11500000,2,2005-11-01,2006-04-01,0.7479,1.1616,0,0,1.0,63,
c:58699,Hashable,0,closed,USA,NY,New York City,US-Northeast,40.730646,-73.986614,2010-01-01,2012-07-25,2.5626283367556466,mobile,0,0,1,0,0,4000000,1,2010-11-22,2010-11-22,0.8904,0.8904,0,0,3.0,15,
c:43386,MyNines,0,closed,USA,NY,New York,US-Northeast,40.74929,-73.981328,2009-08-01,2011-08-05,2.0095824777549622,ecommerce,0,0,0,0,0,500000,1,2010-04-19,2010-04-19,0.7151,0.7151,0,1,1.0,2,
c:3717,itzbig,0,closed,USA,TX,Austin,US-South,30.387275,-97.759511,2006-06-01,2010-03-24,3.811088295687885,search,0,0,0,0,0,4000000,1,2007-02-27,2007-02-27,0.7425,0.7425,0,0,2.0,9,
c:70893,Loosecubes,0,closed,USA,NY,Brooklyn,US-Northeast,40.650104,-73.94958199999998,2010-01-01,2012-01-01,1.998631074606434,web,0,1,0,0,0,9030000,2,2010-01-01,2012-06-05,0.0,2.4274,0,1,4.0,8,
c:24727,Avid Radiopharmaceuticals,1,acquired,USA,PA,Philadelphia,US-Northeast,39.952399,-75.16359,2005-01-01,,4.383299110198494,biotech,0,0,0,0,1,69900000,4,2005-01-25,2009-05-21,0.0658,4.3863,0,1,4.75,15,
c:162219,Contur,0,closed,USA,CA,Los Angeles,US-West,34.050451,-118.437775,2011-09-01,2012-11-01,1.1690622861054072,messaging,0,0,0,0,0,20000,1,2012-05-01,2012-05-01,0.6658,0.6658,0,1,1.0,2,
c:12178,ExactTarget,1,acquired,USA,IN,Indianapolis,US-Midwest,39.7672093,-86.1580785,2000-12-01,,11.89596167008898,software,1,0,0,0,0,238209999,7,2004-07-21,2012-10-24,3.6384,11.9041,1,0,2.0,29,
c:23487,Rhythmia Medical,1,acquired,USA,MA,Burlington,US-Northeast,42.504817,-71.195611,2004-01-01,,6.729637234770705,medical,0,0,0,0,0,14700000,3,2007-02-06,2010-09-24,3.1014,6.7342,1,0,1.0,3,
c:3400,MyMiniLife,1,acquired,USA,CA,Palo Alto,US-West,37.437328,-122.159928,2007-01-01,,0.8706365503080082,games_video,0,0,0,0,0,430000,3,2006-11-15,2007-11-15,-0.1288,0.8712,0,1,1.6667,4,
c:176278,Adept Cloud,1,acquired,USA,CA,San Mateo,US-West,37.538352,-122.299665,2011-06-01,,1.4209445585215605,enterprise,0,0,0,1,0,1015000,2,2012-10-01,2012-11-01,1.337,1.4219,1,0,1.0,5,
c:22113,Factery,0,closed,USA,CA,Menlo Park,US-West,37.4484914,-122.1802812,2009-04-01,2013-01-17,3.7973990417522243,web,0,1,0,0,0,1200000,1,2009-09-10,2009-09-10,0.4438,0.4438,1,0,2.0,2,
c:5617,"MeetMe, Inc.",1,acquired,USA,PA,New Hope,US-Northeast,40.364273,-74.951278,2005-04-01,,3.326488706365503,web,0,1,0,0,0,17100000,2,2007-01-29,2008-07-29,1.8301,3.3288,0,0,2.5,16,
c:15996,WildBlue,1,acquired,USA,CO,Englewood,US-West,39.6478,-104.9875,2004-01-01,,4.673511293634497,web,0,1,0,0,0,50000000,1,2008-09-03,2008-09-03,4.6767,4.6767,1,0,4.0,0,
c:46893,HeadCase Humanufacturing,0,closed,USA,CA,Los Angeles,US-West,34.054935,-118.244476,2006-01-01,2012-01-01,5.9986310746064335,software,1,0,0,0,0,900000,1,2006-08-28,2006-08-28,0.6548,0.6548,0,0,1.0,3,
c:1753,bluepulse,0,closed,USA,CA,San Mateo,US-West,37.563905,-122.324688,1990-04-10,2010-01-01,19.72895277207392,network_hosting,0,0,0,0,0,6000000,1,2007-04-01,2007-04-01,16.9863,16.9863,0,0,1.0,7,
c:22057,Mr. Youth,1,acquired,USA,NY,New York,US-Northeast,40.729839,-73.991781,2002-01-01,,7.085557837097878,advertising,0,0,0,0,0,15100000,2,2002-10-01,2009-02-01,0.7479,7.0904,0,1,1.0,5,
c:35887,Teknovus,1,acquired,USA,CA,Petaluma,US-West,38.232583,-122.636465,2001-01-01,,8.873374401095141,semiconductor,0,0,0,0,0,62600000,5,2002-01-01,2009-11-16,1.0,8.8795,1,0,9.3333,7,
c:1628,Qik,1,acquired,USA,CA,Redwood City,US-West,37.486368,-122.230116,2006-06-01,,4.59958932238193,mobile,0,0,1,0,0,14800000,4,2008-04-09,2011-01-06,1.8575,4.6027,1,0,2.25,15,
c:4453,EQAL,1,acquired,USA,CA,North Hollywood,US-West,34.172904,-118.37403700000002,2008-04-01,,3.14031485284052,web,0,1,0,0,0,6875000,2,2008-04-16,2011-05-23,0.0411,3.1425,1,0,7.0,30,
c:16973,IonLogix Systems,0,closed,USA,TX,Waco,US-South,31.5682893,-97.1973664,2007-12-11,2011-02-02,3.1457905544147846,software,1,0,0,0,0,30000,1,2008-10-24,2008-10-24,0.8712,0.8712,0,1,1.0,1,
c:47689,Atrica,0,closed,USA,CA,Santa Clara,US-West,37.386778,-121.966277,2000-01-01,2007-12-13,7.94798083504449,public_relations,0,0,0,0,0,22200000,1,2006-04-05,2006-04-05,6.263,6.263,0,0,9.0,10,
c:459,Socialthing,1,acquired,USA,CO,Boulder,US-West,40.0186731,-105.2762236,2007-05-18,,0.432580424366872,network_hosting,0,0,0,0,0,415000,2,2007-08-01,2007-10-23,0.2055,0.4329,0,1,1.0,6,
c:3094,Next New Networks,1,acquired,USA,NY,New York,US-Northeast,40.743808,-73.983626,2007-03-01,,3.8302532511978096,web,0,1,0,0,0,27063781,4,2007-01-01,2010-12-29,-0.1616,3.8329,0,0,3.5,16,
c:12468,AdECN,1,acquired,USA,CA,Carpinteria,US-West,34.394343,-119.51231,2003-01-01,,3.0855578370978782,advertising,0,0,0,0,0,3100000,1,2006-02-01,2006-02-01,3.0877,3.0877,0,0,5.0,6,
c:856,Cuil,0,closed,USA,CA,Menlo Park,US-West,37.451124,-122.16626399999998,2005-01-01,2010-09-01,5.664613278576318,search,0,0,0,0,0,33000000,2,2007-03-01,2008-04-15,2.1616,3.2877,0,0,2.5,13,
c:16276,Sensory Networks,1,acquired,USA,CA,Mountain View,US-West,37.430025,-122.09998,2003-01-01,,4.999315537303217,web,0,1,0,0,0,17400000,3,2005-10-10,2008-01-01,2.7753,5.0027,1,0,5.0,2,
c:410,Flock,1,acquired,USA,CA,Menlo Park,US-West,37.491356,-122.228843,2005-01-01,,3.383983572895277,web,0,1,0,0,0,28300000,5,2005-01-01,2008-05-21,0.0,3.3863,0,1,2.0,17,
c:726,AdMob,1,acquired,USA,CA,Mountain View,US-West,37.563585,-122.324621,2006-12-01,,2.16290212183436,advertising,0,0,0,0,0,46800000,4,2006-09-01,2009-01-29,-0.2493,2.1644,0,0,2.5,42,
c:8573,FeeFighters,1,acquired,USA,IL,Chicago,US-Midwest,41.879535,-87.624333,2009-01-01,,2.028747433264887,ecommerce,0,0,0,0,0,1525000,3,2010-05-01,2011-01-12,1.3288,2.0301,0,1,2.6667,5,
c:102867,WeHostels,1,acquired,USA,NY,New York City,US-Northeast,40.730646,-73.986614,2011-11-15,,0.3394934976043806,travel,0,0,0,0,0,1200000,1,2012-03-18,2012-03-18,0.3397,0.3397,0,1,5.0,9,
c:431,TimeBridge,1,acquired,USA,CA,Mountain View,US-West,37.391642,-122.09393500000002,2005-05-01,,4.027378507871321,web,0,1,0,0,0,12400000,3,2005-07-05,2009-05-11,0.1781,4.0301,1,0,1.6667,6,
c:60516,Lazarus Therapeutics,0,closed,USA,PA,West Chester,US-Northeast,39.959721,-75.605964,2006-01-01,2012-02-01,6.083504449007529,biotech,0,0,0,0,1,100000,1,2010-08-02,2010-08-02,4.5863,4.5863,1,0,1.0,1,
c:43832,Loyalty Lab,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2003-01-01,,7.323750855578371,software,1,0,0,0,0,11000000,3,2005-03-22,2010-04-29,2.2219,7.3288,1,1,1.6667,4,
c:83142,RentStuff.com,1,acquired,USA,TN,Nashville,US-South,36.16223,-86.774353,2010-01-01,,2.2778918548939084,web,0,1,0,0,0,675000,2,2011-05-05,2012-04-12,1.3397,2.2795,0,1,1.5,3,
c:9669,ZManda,1,acquired,USA,CA,Sunnyvale,US-West,37.3725243,-122.035963,2005-01-01,,2.3846680355920604,software,1,0,0,0,0,13000000,2,2005-01-01,2007-05-22,0.0,2.3863,0,0,2.5,5,
c:62802,Jumo,1,acquired,USA,NY,New York,US-Northeast,40.728425,-73.999882,2010-02-01,,0.7474332648870636,social,0,0,0,0,0,3500000,1,2010-11-01,2010-11-01,0.7479,0.7479,0,0,2.0,5,
c:56568,Sionex,0,closed,USA,MA,Bedford,US-Northeast,42.49173,-71.28179499999997,2001-01-01,2010-08-06,9.593429158110883,hardware,0,0,0,0,0,12000000,1,2005-12-07,2005-12-07,4.9342,4.9342,0,0,4.0,2,
c:531,sezmi,1,acquired,USA,CA,Belmont,US-West,37.524422,-122.265869,2007-01-01,,4.848733744010952,games_video,0,0,0,0,0,78573646,5,2007-08-01,2011-11-07,0.5808,4.8521,0,0,4.3333,10,
c:10158,StudioNow,1,acquired,USA,TN,Nashville,US-South,36.13996,-86.796377,2007-01-01,,6.078028747433265,photo_video,0,0,0,0,0,15286415,3,2007-06-15,2013-01-29,0.4521,6.0822,0,0,1.0,2,
c:11438,PicApp,1,acquired,USA,CA,San Francisco,US-West,37.79402,-122.4031242,2008-01-01,,0.7118412046543463,web,0,1,0,0,0,3200000,1,2008-09-17,2008-09-17,0.7123,0.7123,0,0,1.0,5,
c:75796,Million Dollar Earth,0,closed,USA,WA,Puyallup,US-West,47.184901,-122.292141,2011-03-01,2012-10-01,1.5879534565366187,advertising,0,0,0,0,0,30000,1,2011-03-07,2011-03-07,0.0164,0.0164,0,1,2.0,1,
c:45428,Composite Software,1,acquired,USA,CA,San Mateo,US-West,37.538352,-122.299665,2002-01-01,,10.811772758384668,software,1,0,0,0,0,14650003,3,2002-01-01,2012-10-24,0.0,10.8192,0,1,1.0,28,
c:16365,Terracotta,1,acquired,USA,CA,San Francisco,US-West,37.7710177,-122.4025976,2003-01-01,,5.66735112936345,software,1,0,0,0,0,23500000,2,2006-02-27,2008-09-01,3.1589,5.6712,1,0,5.0,9,
c:46889,FireStar Software,0,closed,USA,MA,Boxborough,US-Northeast,42.493447,-71.514104,2001-01-01,2010-04-29,9.322381930184806,software,1,0,0,0,0,980000,1,2006-01-03,2006-01-03,5.0082,5.0082,0,0,1.0,2,
c:16264,Aquest Systems,0,closed,USA,CA,Sunnyvale,US-West,37.390956,-122.032795,2004-01-01,2010-11-10,6.8583162217659135,hardware,0,0,0,0,0,20000000,1,2007-02-26,2007-02-26,3.1562,3.1562,0,0,3.0,0,
c:1253,Faves,0,closed,USA,WA,Seattle,US-West,47.603327,-122.334983,2004-12-01,2011-12-31,7.080082135523614,web,0,1,0,0,0,1500000,1,2004-01-01,2004-01-01,-0.9178,-0.9178,0,0,3.0,4,
c:2838,Generate,1,acquired,USA,CA,Santa Monica,US-West,34.031328,-118.471463,2004-01-01,,5.533196440793977,games_video,0,0,0,0,0,8000000,2,2008-03-04,2009-07-14,4.1753,5.537000000000001,0,0,1.5,0,
c:732,Attributor,1,acquired,USA,CA,San Mateo,US-West,37.453687,-122.228595,2005-10-01,,4.689938398357289,software,1,0,0,0,0,25200000,4,2006-01-28,2010-06-10,0.326,4.6932,0,0,4.0,13,
c:1853,Greenplum Software,1,acquired,USA,CA,San Mateo,US-West,37.552262,-122.292146,2003-06-01,,4.58590006844627,software,1,0,0,0,0,61000000,4,2006-03-01,2008-01-01,2.7507,4.589,0,0,3.0,21,
c:971,PlaySpan,1,acquired,USA,CA,Santa Clara,US-West,37.396312,-121.961396,2006-05-01,,4.301163586584531,games_video,0,0,0,0,0,46300000,4,2007-09-01,2010-08-19,1.337,4.3041,1,0,4.25,12,
c:1107,JackBe,1,acquired,USA,MD,Chevy Chase,US-South,38.963492,-77.091025,2002-01-01,,8.265571526351813,software,1,0,0,0,0,24500000,4,2006-01-10,2010-04-08,4.0274,8.2712,0,0,4.3333,15,
c:17252,D2C Games,0,closed,USA,CA,San Mateo,US-West,37.496904,-122.333057,2006-01-01,2008-02-26,2.1519507186858315,games_video,0,0,0,0,0,7500000,2,2006-12-27,2007-08-29,0.9863,1.6575,0,0,1.0,1,
c:997,Zimbra,1,acquired,USA,CA,Palo Alto,US-West,37.557637,-122.28571399999998,2003-01-01,,3.247091033538672,enterprise,0,0,0,1,0,14500000,1,2006-04-01,2006-04-01,3.2493,3.2493,0,0,9.0,19,
c:30307,Smith & Tinker,0,closed,USA,WA,Bellevue,US-West,47.5827803,-122.1548103,2007-01-01,2012-11-08,5.853524982888432,games_video,0,0,0,0,0,29000000,1,2009-08-25,2009-08-25,2.6493,2.6493,1,0,5.0,1,
c:16271,Mu Dynamics,1,acquired,USA,CA,Sunnyvale,US-West,37.390233,-122.033741,2005-01-01,,3.378507871321013,network_hosting,0,0,0,0,0,24000000,3,2005-01-01,2008-05-19,0.0,3.3808,0,0,2.6667,5,
c:22712,Fulcrum Microsystems,1,acquired,USA,CA,Calabasas,US-West,34.1411985,-118.7040908,2000-01-01,,10.20123203285421,semiconductor,0,0,0,0,0,81017493,4,2005-05-09,2010-03-15,5.3562,10.2082,1,0,5.6667,2,
c:9782,ReTel Technologies,1,acquired,USA,CA,San Francisco,US-West,41.78942,-87.596232,2007-10-01,,2.1711156741957565,analytics,0,0,0,0,0,1000000,2,2009-08-06,2009-12-02,1.8493,2.1726,0,1,4.5,4,
c:68169,NexGen Storage,1,acquired,USA,CO,Louisville,US-West,39.977763,-105.13193,2010-01-01,,1.8699520876112252,software,1,0,0,0,0,12010000,2,2011-02-07,2011-11-15,1.1014,1.8712,1,0,2.5,14,
c:55354,WAY Systems,1,acquired,USA,MA,Woburn,US-Northeast,42.479262,-71.152277,2002-01-01,,3.753593429158111,mobile,0,0,1,0,0,22000000,1,2005-10-03,2005-10-03,3.7562,3.7562,0,0,4.0,2,
c:31488,Roxro Pharma,0,closed,USA,CA,Menlo Park,US-West,37.459177,-122.173907,1999-01-01,2001-01-01,2.001368925393566,biotech,0,0,0,0,1,42700000,1,2007-06-12,2007-06-12,8.4493,8.4493,0,0,3.0,1,
c:17542,Intelliden,1,acquired,USA,CA,Menlo Park,US-West,37.4587657,-122.1725191,2000-01-01,,7.38672142368241,software,1,0,0,0,0,80000000,3,2005-12-21,2007-05-22,5.9753,7.3918,1,0,4.0,5,
c:44268,Forrst,1,acquired,USA,CA,Campbell,US-West,37.288326,-121.945633,2010-01-25,,1.158110882956879,web,0,1,0,0,0,205000,1,2011-03-24,2011-03-24,1.1589,1.1589,0,1,7.0,3,
c:51228,XGraph,1,acquired,USA,NY,New York,US-Northeast,40.730646,-73.986614,2008-10-01,,1.7631759069130732,analytics,0,0,0,0,0,3750000,1,2010-07-07,2010-07-07,1.7644,1.7644,0,0,1.0,5,
c:71852,Color Labs Inc.,0,closed,USA,CA,Palo Alto,US-West,37.441537,-122.158332,2010-08-01,2013-06-01,2.833675564681725,other,0,0,0,0,0,41000000,2,2010-08-01,2011-03-23,0.0,0.6411,0,0,1.5,11,
c:23125,Playdom,1,acquired,USA,CA,Palo Alto,US-West,37.393536,-122.076747,2008-02-01,,2.3846680355920604,games_video,0,0,0,0,0,76000000,2,2009-11-11,2010-06-21,1.7781,2.3863,0,0,4.0,37,
c:37928,Digital Reef,1,acquired,USA,MA,Boxborough,US-Northeast,42.493447,-71.514104,2006-01-01,,2.74880219028063,enterprise,0,0,0,1,0,20000000,2,2006-01-01,2008-10-01,0.0,2.7507,0,0,1.0,9,
c:65916,Servio,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2009-04-30,,3.8494182067077345,analytics,0,0,0,0,0,9356180,2,2010-08-13,2013-03-06,1.2877,3.8521,0,0,1.5,11,
c:2245,Advaliant,0,closed,USA,NY,New York,US-Northeast,40.743662,-73.984268,2013-04-16,2009-05-04,-3.9507186858316223,advertising,0,0,0,0,0,100000,1,2004-04-01,2004-04-01,-9.0466,-9.0466,0,1,1.0,6,
c:16618,Vocalocity,1,acquired,USA,GA,Atlanta,US-South,33.7812614,-84.36756170000002,2007-01-01,,4.657084188911704,software,1,0,0,0,0,13600000,2,2009-01-28,2011-08-29,2.0767,4.6603,0,0,3.0,9,
c:1541,Dapper,1,acquired,USA,CA,San Francisco,US-West,37.7766184,-122.3938931,2006-10-01,2010-11-16,4.125941136208077,advertising,0,0,0,0,0,3000000,1,2007-12-01,2007-12-01,1.1671,1.1671,0,0,2.0,19,
c:15687,SeeSaw Networks,0,closed,USA,CA,San Francisco,US-West,37.791564,-122.399981,2005-01-01,2012-01-01,6.997946611909651,advertising,0,0,0,0,0,21138876,5,2006-11-16,2011-06-23,1.874,6.4767,1,0,2.0,4,
c:20889,oneforty,1,acquired,USA,MA,Cambridge,US-Northeast,42.36401400000001,-71.101375,2009-03-31,,0.783025325119781,enterprise,0,0,0,1,0,2345000,4,2009-06-10,2010-01-11,0.1945,0.7836,0,1,5.75,13,
c:2272,Smalltown,0,closed,USA,CA,San Mateo,US-West,37.566123,-122.323045,2005-01-15,2010-01-04,4.969199178644764,web,0,1,0,0,0,4000000,1,2005-11-01,2005-11-01,0.7945,0.7945,0,0,1.0,7,
c:5043,Skyrider,0,closed,USA,CA,Mountain View,US-West,37.406914,-122.09037,2003-01-01,2008-10-15,5.7878165639972625,software,1,0,0,0,0,17000000,2,2006-10-23,2008-03-05,3.811,5.1781,1,0,3.0,2,
c:42193,SkillSlate,1,acquired,USA,NY,New York,US-Northeast,40.750519,-73.993494,2009-01-01,,1.7987679671457906,web,0,1,0,0,0,1100000,1,2010-10-20,2010-10-20,1.8,1.8,0,1,8.0,8,
c:60521,AwesomeTouch,1,acquired,USA,KY,Lexington,US-South,38.046407,-84.497039,2010-07-26,,0.8487337440109514,software,1,0,0,0,0,59700,4,2010-04-30,2011-06-01,-0.2384,0.8493,0,1,1.0,3,
c:4881,Syncplicity,1,acquired,USA,CA,Menlo Park,US-West,37.814202,-122.477959,2008-11-03,,-0.008213552361396304,enterprise,0,0,0,1,0,2350000,1,2008-10-31,2008-10-31,-0.0082,-0.0082,0,0,2.0,12,
c:7345,Fortisphere,0,closed,USA,VA,Chantilly,US-South,38.87804000000001,-77.436151,2006-01-01,2010-05-01,4.328542094455853,software,1,0,0,0,0,10000000,1,2007-11-19,2007-11-19,1.8822,1.8822,0,0,2.0,2,
c:103204,PlayerDuel,0,closed,USA,CA,Palo Alto,US-West,37.424298,-122.139809,2011-01-01,2013-05-01,2.329911019849418,mobile,0,0,1,0,0,21189,2,2011-09-05,2012-06-13,0.6767,1.4493,1,1,1.0,2,
c:25743,Aveksa,1,acquired,USA,MA,Waltham,US-Northeast,42.3988661,-71.253781,2004-01-01,,5.152635181382615,software,1,0,0,0,0,28000000,3,2006-06-14,2009-02-25,2.4521,5.1562,0,0,2.6667,7,
c:55829,PANTA Systems,0,closed,USA,CA,Santa Clara,US-West,37.386778,-121.966277,2002-01-01,2011-02-14,9.119780971937029,software,1,0,0,0,0,9500000,1,2005-05-01,2005-05-01,3.3315,3.3315,1,0,2.0,0,
c:26556,Beceem Communications,1,acquired,USA,CA,Santa Clara,US-West,37.352313,-121.967982,2003-10-01,,5.557837097878165,semiconductor,0,0,0,0,0,69600000,3,2005-06-30,2009-04-22,1.7479,5.5616,1,0,7.6667,5,
c:29312,Trust Digital,1,acquired,USA,VA,McLean,US-South,38.919954,-77.21249300000002,2003-03-01,,6.412046543463381,mobile,0,0,1,0,0,23500000,3,2005-11-04,2009-07-29,2.6822,6.4164,1,0,3.6667,11,
c:3050,Sabrix,1,acquired,USA,OR,Lake Oswego,US-West,45.413842,-122.725662,2002-01-01,,4.468172484599589,software,1,0,0,0,0,13000000,1,2006-06-21,2006-06-21,4.4712,4.4712,0,0,4.0,6,
c:2709,Panther Express,1,acquired,USA,NY,New York,US-Northeast,40.73901,-73.997259,2005-01-01,,3.154004106776181,games_video,0,0,0,0,0,21750000,2,2006-07-25,2008-02-27,1.5616,3.1562,1,0,2.0,8,
c:53946,T-Networks,0,closed,USA,PA,Allentown,US-Northeast,40.602206,-75.47127900000002,2000-01-01,2011-09-06,11.679671457905544,public_relations,0,0,0,0,0,5750000,1,2005-02-28,2005-02-28,5.1644,5.1644,0,0,4.0,0,
c:28752,BlueNote Networks,1,acquired,USA,ME,Tewksbury,US-Northeast,42.645342,-71.23454699999998,2005-01-01,,1.1745379876796715,software,1,0,0,0,0,23400000,2,2005-09-26,2006-03-06,0.7342,1.1753,0,0,2.5,1,
c:1148,Predictify,0,closed,USA,CA,Redwood City,US-West,37.48657100000001,-122.229161,2007-03-01,2009-08-01,2.4202600958247777,advertising,0,0,0,0,0,4300000,1,2008-03-25,2008-03-25,1.0685,1.0685,0,0,2.0,4,
c:1967,BreakingPoint Systems,1,acquired,USA,TX,Austin,US-South,30.384453000000004,-97.709809,2005-08-28,,4.648870636550308,security,0,0,0,0,0,20000000,2,2007-11-12,2010-04-22,2.2082,4.6521,1,0,2.0,1,
c:27142,OptiMedica,1,acquired,USA,CA,Santa Clara,US-West,37.3777985,-121.9744545,2004-01-01,,9.35523613963039,biotech,0,0,0,0,1,51000000,2,2008-03-26,2013-05-10,4.2356,9.3616,0,0,3.5,16,
c:42123,Metatomix,1,acquired,USA,MA,Dedham,US-Northeast,42.241765,-71.166164,2000-01-01,,10.130047912388775,enterprise,0,0,0,1,0,27101994,4,2003-09-08,2010-02-17,3.6877,10.137,1,0,4.6667,2,
